"productID","name","description"
"18ecd6ec-4c29-4082-9a98-6afd520497e7","ABSOLUT VODKA 375ML","ABSOLUT VODKA 375ML"
"b4288fab-803a-43f4-841b-419bab43cf13","CHOCOLATE JET DE LECHE 30G 2549","CHOCOLATE JET DE LECHE 30G 2549"
"2156ea4d-c826-4926-b5fe-1266b6861b3a","BIANCHI CARAMELO CD. 12703","BIANCHI CARAMELO CD. 12703"
"3f4befe7-606b-48ed-aa47-d2340aa77a94","TANGA BRONCEADOR SPF8 DC.4118","TANGA BRONCEADOR SPF8 DC.4118"
"2d8929a6-9cd6-43a5-b9fc-e2dd58f64983","CAFÉ JUAN VALDEZ SOLUBLE LIOFILIZADO - DULCE DE LECHE 95GR","CAFÉ JUAN VALDEZ SOLUBLE LIOFILIZADO - DULCE DE LECHE 95GR"
"2eff882b-c9ab-41ba-9dc7-a164be207d81","AJÍ ISLEÑO GARDEN BASIL 250ML ID12652 PRVDJCM CDPDTE","AJÍ ISLEÑO GARDEN BASIL 250ML ID12652 PRVDJCM CDPDTE"
"248f3572-39f8-4770-a578-bf98e7af9e2f","CAREFREE TODOS LOS DÍAS SIN PERFUME 15 PROTECTORES","CAREFREE TODOS LOS DÍAS SIN PERFUME 15 PROTECTORES"
"dbeaef8c-58a2-419f-8c14-dc344374ea12","ACONDICIONADOR BIOEXPERT CAPULLO DE GUSANO DE SEDA 350 ML","ACONDICIONADOR BIOEXPERT CAPULLO DE GUSANO DE SEDA 350 ML"
"155e356e-2b49-43da-ac9e-497b0073bc01","AGUARDIENTE ANTIOQUEÑO 24º SIN AZUCAR TAPA VERDE 750ML","AGUARDIENTE ANTIOQUEÑO 24º SIN AZUCAR TAPA VERDE 750ML"
"eef178ef-310f-48ba-ba06-b4b47bb9254c","CHOCOLATES FRITO LAY CHOKIS 19GR","CHOCOLATES FRITO LAY CHOKIS 19GR"
"db5589db-47da-4542-8df8-21fe6dc871e5","ROSS D'ELEN SHAMPOO COCO & KERATINA ID:11544","ROSS D'ELEN SHAMPOO COCO & KERATINA ID:11544"
"8975a9fb-651e-43ea-9c78-6414fea04789","FINCA LAS MORAS SAUVIGNONO BLANC 750 ML","FINCA LAS MORAS SAUVIGNONO BLANC 750 ML"
"b8b57dc1-5e13-4138-8c2a-3d41a5ed8616","DOG CHOW ADULTO CORDERO COMIDA HUMEDA 100G","DOG CHOW ADULTO CORDERO COMIDA HUMEDA 100G"
"adce2db3-0967-4c35-92b3-941b3b7e114d","SHAMPOO SAVITAL ACEITE ARGAN 550ML","SHAMPOO SAVITAL ACEITE ARGAN 550ML"
"3d0acd90-44eb-4f04-8cb5-23418bc1e13b","EMOTION CÔTES DE PROVENCE 750ML","EMOTION CÔTES DE PROVENCE 750ML"
"12cf3de1-016f-460f-8f2a-5f968ef08254","BISCIOK 150G","BISCIOK 150G"
"ddb5c8dc-4cda-4a2c-a562-40cf504b283b","ALPINETTE CEREZA 140G ID:7488 PRVDFGR CDLADS0010","ALPINETTE CEREZA 140G ID:7488 PRVDFGR CDLADS0010"
"0cbd9ff2-8f81-4675-a4c0-bc70aa872d69","CAOL ILA WHISKY 12AÑOS MALTA 750ML ID:9673","CAOL ILA WHISKY 12AÑOS MALTA 750ML ID:9673"
"d51479fe-eff9-41a9-bfc7-6c259b723423","AVENA PARMALAT 200G","AVENA PARMALAT 200G"
"6a513f7f-cb80-4c61-9ecc-6ae39210e782","ADVIL MAX","ADVIL MAX"
"74282727-e845-4b92-ba1f-b852512cf945","FRIZZ LULO 250ML","FRIZZ LULO 250ML"
"2dbc1f89-15cc-4347-bd6f-0507197b2e63","CERVEZA CLUB COLOMBIA DORADA LATA 330ML","CERVEZA CLUB COLOMBIA DORADA LATA 330ML"
"0ac845af-dfc4-42bc-af51-1d392f5ed6a6","BAILEYS ORIGINAL IRISH CREAM 375ML","BAILEYS ORIGINAL IRISH CREAM 375ML"
"c667d6dc-462e-458f-824b-ff8f98f0915a","ELIZABETH ARDEN 70ML COD: 10644","ELIZABETH ARDEN 70ML COD: 10644"
"b19b2a1e-b527-45ef-ae54-076c9a9e7aa8","BARTON&GUESTIER VIN ROUGE PARTAGER 750ML","BARTON&GUESTIER VIN ROUGE PARTAGER 750ML"
"0a0e7e2f-5984-4fc0-be1d-d3aeda2cbb10","CIROC RED BERRY 1L COD: 9629","CIROC RED BERRY 1L COD: 9629"
"c8667511-0da7-4088-9f9a-dce4932efb4f","CIGARRILLO LUCKY DAIQUIRI STRIKE ROJO AZUL X 10 UNIDADES","CIGARRILLO LUCKY DAIQUIRI STRIKE ROJO AZUL X 10 UNIDADES"
"c1850950-fdd3-4e59-a305-655bbe6e9ac4","CORDILLERAS MULATA 330ML CD 11241","CORDILLERAS MULATA 330ML CD 11241"
"a0acb4e1-7c8f-4416-b0a3-3e8a20fcef09","WILD COUNTRY, ROLL- ON ANTI-PERSPIRANT, 75 ML 2.6 FL OZ, CD 16","WILD COUNTRY, ROLL- ON ANTI-PERSPIRANT, 75 ML 2.6 FL OZ, CD 16"
"fd93491f-f72c-4c73-8aa8-70d30a261b7d","BLOQUEADOR 50 TANGA 10725","BLOQUEADOR 50 TANGA 10725"
"d04c169d-f076-40d8-a553-8a00b7944279","DR GERARD BARQUILLOS ROLLS ROLLS PEANUT 112G","DR GERARD BARQUILLOS ROLLS ROLLS PEANUT 112G"
"cfd3f436-e684-41fe-af86-608171f3b918","CREMA PARA PEINAR SAVITAL FUSIÒN PROTEÌNAS Y SÀBILA 95 ML","CREMA PARA PEINAR SAVITAL FUSIÒN PROTEÌNAS Y SÀBILA 95 ML"
"8805c020-cf48-46a9-a109-28aae99094e4","CAFÉ HATSU TOSTADO Y MOLIDO - DORADO 340GR","CAFÉ HATSU TOSTADO Y MOLIDO - DORADO 340GR"
"070cb50a-6bf4-471a-8a58-83090e30facf","2 SHOTS COPAS AGUARDIENTERA","2 SHOTS COPAS AGUARDIENTERA"
"699e0358-0bf1-459c-a992-2195b0a8ae66","COTIDIANA BBC 269ML CD 11049","COTIDIANA BBC 269ML CD 11049"
"fd456e76-4d79-4af9-85cf-c3586148359c","ELVAN TRUFFLE COCNUT 1000 GR","ELVAN TRUFFLE COCNUT 1000 GR"
"22df65ea-8313-4f37-8d20-e1693eb160de","FUZETEA 9116","FUZETEA 9116"
"56e2cbe9-6372-4023-b70d-f4d0ee43991a","AGUARDIENTE ANTIOQUEÑO","AGUARDIENTE ANTIOQUEÑO"
"d7c031a2-30a1-4762-b961-07ee2a0d67fe","CHOCOLATE SNICKERS 52.7GR","CHOCOLATE SNICKERS 52.7GR"
"bcdf1e95-6c2b-43dc-80a8-3ec6f8fb6462","TEQUILA ROOSTER ROJO REPOSADO 75ML","TEQUILA ROOSTER ROJO REPOSADO 75ML"
"f8254805-3bda-4198-ab77-b6de8340e882","DETERGENTE RINDE 10 BICA LIMON 250G","DETERGENTE RINDE 10 BICA LIMON 250G"
"7ca95da8-ae87-4662-8b01-ac42f888dafb","CALIMA LA TRIBU PICANTE 150G","CALIMA LA TRIBU PICANTE 150G"
"24830782-e471-4fb0-ae0b-d1b71cd7eaf5","CHEETOS HORNEADOS BOLIQUESO 160 GR - TAMAÑO FAMILIAR","CHEETOS HORNEADOS BOLIQUESO 160 GR - TAMAÑO FAMILIAR"
"77fcb207-51c2-45c1-a524-372d14cc4b04","BANANA BOAT DRY SPORT-CREMA 50FPS 180ML","BANANA BOAT DRY SPORT-CREMA 50FPS 180ML"
"b76bcdbc-813d-4d31-97cf-d58b0ef83b38","FOSFORO REFUEGO 100D","FOSFORO REFUEGO 100D"
"422a57ca-2fd9-4128-b4db-a3467f3234a0","CAFÉ JUAN VALDEZ CLÁSICO 190G CD.12730","CAFÉ JUAN VALDEZ CLÁSICO 190G CD.12730"
"5c28af14-ecdc-45c9-94bc-ebe039c1ff2e","CERVEZA PERONI NASTRO AZZURRO 330ML","CERVEZA PERONI NASTRO AZZURRO 330ML"
"3f120f14-cbd7-407b-a18e-e3fee89e2c1b","AGUA BRISA CON GAS MARACUYA 600ML","AGUA BRISA CON GAS MARACUYA 600ML"
"43e1d8b7-ad68-4cc6-bdb9-501a1ed35a32","DESODORANTE YODORA MÁXIMA ROSADA 32GR","DESODORANTE YODORA MÁXIMA ROSADA 32GR"
"a122fea9-4ccb-4bf6-87d3-004c86f37915","ANILLOS DE CEBOLLA 21G ID:12188","ANILLOS DE CEBOLLA 21G ID:12188"
"f1e4dd29-69e7-4668-881d-fe7ba1b054a4","CHOCOLATE COOKIES AND CREAM 11G 9932","CHOCOLATE COOKIES AND CREAM 11G 9932"
"a2846090-4a4a-4469-bdb9-fa76f7fac84c","AUSTRALIAN GOLDE INSECT REPELLENT PUMP SPRAY 237ML","AUSTRALIAN GOLDE INSECT REPELLENT PUMP SPRAY 237ML"
"c4281d21-284e-4838-b1c1-f37826fc0cb6","ALCOHOL RUBBING 70% ISOPPROPYL 355ML","ALCOHOL RUBBING 70% ISOPPROPYL 355ML"
"8919b3f7-6cdd-4079-90ed-1661200ebbe6","CBD OIL ACEITE DE CANNABIS 5% 750MG","CBD OIL ACEITE DE CANNABIS 5% 750MG"
"fa0db546-9c18-469e-b7fe-e4657fff01ee","ELIMINADOR DE OLORES FAMILIA","ELIMINADOR DE OLORES FAMILIA"
"41f85eb9-7f93-4837-bb5b-c81a38578d35","CERVEZA BIRRA MORETTI L`AUTENTICA BOTELLA 330 ML","CERVEZA BIRRA MORETTI L`AUTENTICA BOTELLA 330 ML"
"d6e42c51-8e8c-42a3-924c-fed6d0d394e7","AGUA MANANTIAL CON GAS 600ML ID:4388 PRVD:CCL CD:160240","AGUA MANANTIAL CON GAS 600ML ID:4388 PRVD:CCL CD:160240"
"ecf69c7c-306a-436c-8874-c46b95af491d","AGUARDIENTE BLANCO DEL VALLE FIESTA 750 ML","AGUARDIENTE BLANCO DEL VALLE FIESTA 750 ML"
"443bc8c3-d7f1-4d9c-a1bc-6ee29bdbd347","ALPINETTE FRESA 140G ID:7487 PRVDFGR CDLADF0001","ALPINETTE FRESA 140G ID:7487 PRVDFGR CDLADF0001"
"d50dcf93-165d-4499-bbec-373fb88b0c97","TEQUILA REPOSADO ARRAIGO 100% AGAVE AZUL 1LT","TEQUILA REPOSADO ARRAIGO 100% AGAVE AZUL 1LT"
"112e7a18-3e21-4763-87ba-3b4071faa077","DETODITO NATURAL 45G","DETODITO NATURAL 45G"
"cead107e-037b-4c25-b000-e27d7b9d3dda","YUPIS HORNEADOS PICANTICOS 37G","YUPIS HORNEADOS PICANTICOS 37G"
"6cbb41a2-0c62-42e5-a884-8308d1476443","ACLARADO PROGRESIVO EN SPRAY ID:77 PRVD:RCM","ACLARADO PROGRESIVO EN SPRAY ID:77 PRVD:RCM"
"03f6d81b-a4ed-43dc-808a-b669f57bf0d8","CARETA PRODRIVER MASK & SNORKEERT","CARETA PRODRIVER MASK & SNORKEERT"
"b4619ca0-fa21-4bf8-8cbd-c0f5f1351f58","FAMILIA ALA MANO","FAMILIA ALA MANO"
"320d3c3e-5ccb-42a0-af76-04e6d078f6e4","ELECTROLIT SUERO REHIDRADANTE LIMA-LIMON 625ML","ELECTROLIT SUERO REHIDRADANTE LIMA-LIMON 625ML"
"c80ad1f6-b487-4d9c-ac0a-c192e5587eb2","RON BRUGAL GRAN RESERVA FAMILIAR 750ML","RON BRUGAL GRAN RESERVA FAMILIAR 750ML"
"e156c937-20a2-4d19-a523-7a1eb1df907a","FLOTADOR PARA BRAZOS NIÑOS INTEX","FLOTADOR PARA BRAZOS NIÑOS INTEX"
"b2bb3d37-b1a5-488a-be30-9b57ebb1a29e","CARETA SWIN GOGGLES KIDS","CARETA SWIN GOGGLES KIDS"
"8f8f4d42-fb6b-4ba0-8185-eb5354b9ee3d","FAMILIA PETYS SHAMPOO LIMPIEZA Y SUAVIDAD - PARA PERROS Y GATOS 235ML","FAMILIA PETYS SHAMPOO LIMPIEZA Y SUAVIDAD - PARA PERROS Y GATOS 235ML"
"6dedb29d-6e5b-400b-863d-52c60ef8a8e5","FORMIS CHOCOLATE 43G COD: 13238","FORMIS CHOCOLATE 43G COD: 13238"
"2cf2e847-04c2-4541-89b8-1f80493923e7","SHAMPOO SIN SAL BIOEXPERT EXTRAC PLACENTA VEGETAL 16ML","SHAMPOO SIN SAL BIOEXPERT EXTRAC PLACENTA VEGETAL 16ML"
"75cba09e-cd95-4aaf-a1d7-a21c8dbf5a48","FABULOSO MANZANA 200ML CD 11503","FABULOSO MANZANA 200ML CD 11503"
"314f9a38-075e-4d0f-9b04-7ca5401e55d5","CARETA TIBURÓN","CARETA TIBURÓN"
"726739b2-29dc-4490-895e-d351833dd309","DESODORANTE CREMA ELIZABETH ARDEN 135G","DESODORANTE CREMA ELIZABETH ARDEN 135G"
"336d8a4c-f3b4-4d52-a519-0ee275616b9c","COMBOS STUFFED SNACKS PIZZERÍA 51G CÓDIGO 7758","COMBOS STUFFED SNACKS PIZZERÍA 51G CÓDIGO 7758"
"f95a99da-7a9e-48b6-a7e8-92ab205e372b","ACONDICIONADOR BIOEXPERT PLACENTA VEGETAL 16ML ID:6373 PRVD:ILZ/SLMR CD:I80529","ACONDICIONADOR BIOEXPERT PLACENTA VEGETAL 16ML ID:6373 PRVD:ILZ/SLMR CD:I80529"
"1777619b-895f-4efd-be32-8625caffb6f9","FRENCH BRANDY ST-REMY VSOP 700ML","FRENCH BRANDY ST-REMY VSOP 700ML"
"8f7cf51d-b50e-45a8-9c81-12c40a2ef735","BEEFEATER LONON DRY 750 ML","BEEFEATER LONON DRY 750 ML"
"5c100057-72c9-42c0-aa1e-842e1449beb7","FLOTADOR BRAZO HELLO KITY","FLOTADOR BRAZO HELLO KITY"
"3acb8bfa-32b9-4081-a5bc-55509a00d471","FLORBÙ GALLETA WAFER LIMÒM SIN AZUCAR 150 GR","FLORBÙ GALLETA WAFER LIMÒM SIN AZUCAR 150 GR"
"77067643-5697-4b03-bdc7-1c44099ff065","TEQUILA CENOTE REPOSADO AGAVE AZUL 700ML","TEQUILA CENOTE REPOSADO AGAVE AZUL 700ML"
"7b31a2c0-9eff-4a75-89e8-57702a3dead3","CONDOMS TODAY","CONDOMS TODAY"
"5b5c82e5-89a8-4ec6-b216-868582f3dce0","AGUARDIENTE TETRA VERDE SIN AZUCAR 24 GRADOS 1.050ML","AGUARDIENTE TETRA VERDE SIN AZUCAR 24 GRADOS 1.050ML"
"86999e85-821e-4c20-984d-7dc76b3f243f","CHIVAS REGAL 12Y 500ML COD: 2017","CHIVAS REGAL 12Y 500ML COD: 2017"
"285fa279-8c72-459a-bb18-e34c8a8d2315","BON O BON BEIJINHO 750G (1 LB 10.46 OZ) CD 12064","BON O BON BEIJINHO 750G (1 LB 10.46 OZ) CD 12064"
"3f9c5a4c-1c0f-4364-aa0f-2c1ccb9583b3","ARDEN FOR MEN POWER PROTECH 80G","ARDEN FOR MEN POWER PROTECH 80G"
"bb88944c-c5f3-42c7-a54c-3ceac5508571","CHIVAS REGAL 1.75L COD: 8588","CHIVAS REGAL 1.75L COD: 8588"
"c2490d70-c46a-4054-af71-a4def369cf00","BANANA BOAT GOLD BRONCEADOR 4FPS 236ML","BANANA BOAT GOLD BRONCEADOR 4FPS 236ML"
"26fda1d7-6095-4024-ac47-0261e3361a31","ALOE VERA COCONUT 500ML ID3299 PRVDSJ CDPDTE","ALOE VERA COCONUT 500ML ID3299 PRVDSJ CDPDTE"
"2fcae831-ef45-4591-a3be-3c9ad1a0f8c7","ARIZONA MUCHO MANGO 8892","ARIZONA MUCHO MANGO 8892"
"6a9ab3af-b607-47cb-9d71-6c1a1bf660f8","BACARDI GOLD 1 LITRO","BACARDI GOLD 1 LITRO"
"2c4ff779-f6f4-4dad-b4c0-51b07d42521a","DESODORANTE AVON ONDUTY MINIMIZADOR DE VELLOS 50ML","DESODORANTE AVON ONDUTY MINIMIZADOR DE VELLOS 50ML"
"eccecc7f-a3e0-4d3e-850f-3291c0db1f47","COCA CURE DESINFLAMATORIO ANALGESICO RELAJANTE MUSCULAR 60G","COCA CURE DESINFLAMATORIO ANALGESICO RELAJANTE MUSCULAR 60G"
"fd7711da-b89a-4401-9ab9-25df612fca8d","GALLETA DR GERARD MAGIC BLACK 144 G","GALLETA DR GERARD MAGIC BLACK 144 G"
"47a1bf2a-6af6-4f6f-a9a3-e7a22d3d9edd","ANDERSON'S CREMA TERAPEUTICA PARA LOS PIES 340G","ANDERSON'S CREMA TERAPEUTICA PARA LOS PIES 340G"
"bb3f22a2-0701-414c-a23e-78be00cc1960","CHOCOLATES EVLIYA 1960 250 GR","CHOCOLATES EVLIYA 1960 250 GR"
"1f8ae4ce-113d-429f-8be4-42ae74d44f10","SHAMPOO CHEEKIES BABY, 15 FL OZ (444 ML)","SHAMPOO CHEEKIES BABY, 15 FL OZ (444 ML)"
"2f59ed8d-2966-42ef-b478-7f9662172d11","DETERGENTE LIQUIDO DERSA 400ML","DETERGENTE LIQUIDO DERSA 400ML"
"218cd050-321f-4ef1-8190-bdc1f388a525","BIOEXPERT CAPULLO DE GUSANO SHAMPOO SIN SAL 15ML ID:12549","BIOEXPERT CAPULLO DE GUSANO SHAMPOO SIN SAL 15ML ID:12549"
"1ac1fedf-c526-4484-80fa-67170e4e48bb","CARETA VIDRIO ADULTO","CARETA VIDRIO ADULTO"
"a23e4490-10ad-483f-89c9-f73db42ab11e","EVEREADY AA 113564","EVEREADY AA 113564"
"a026d9b4-c085-4013-b1f1-2c8c4d82b759","DULCE KIDSMANIA WACKY MONKEY 12GR","DULCE KIDSMANIA WACKY MONKEY 12GR"
"3527b835-0a5b-4a1e-b7fb-cf6fae3bff03","BIANCHI CHOCO SNACKS CRUNCHY 48G. COD: 13231","BIANCHI CHOCO SNACKS CRUNCHY 48G. COD: 13231"
"9a660e68-2ca0-47e4-9d5b-645bd92c64db","AGUANTADORA YERBA MATE 500 GR","AGUANTADORA YERBA MATE 500 GR"
"b0acd28a-e337-4a71-8966-3da3a30fb7cf","CHOCOLATE TOBLERONE AMARILLO 100 GR","CHOCOLATE TOBLERONE AMARILLO 100 GR"
"8ae6c6a1-b0bc-475e-9ea5-38288dbbc913","TE BADIA GREEN TEA- TE VERDE 1.4GR UNIDAD SOBRE","TE BADIA GREEN TEA- TE VERDE 1.4GR UNIDAD SOBRE"
"cf6596ed-191d-439a-9a1b-17ac3612f9f8","APPLETON ESTATE 8 AÑOS RESERVA 750ML","APPLETON ESTATE 8 AÑOS RESERVA 750ML"
"718f19f3-4e87-4909-9284-e79de4413a17","BALANCE MEN CLINICAL PROTECTION DETOX INVISIBLE 50 GR","BALANCE MEN CLINICAL PROTECTION DETOX INVISIBLE 50 GR"
"a1582fd7-4f1a-40f4-8c70-8aa3cf0c13f5","Sin Costo","dsadasdhg3"
"c9ac9311-8a06-4dde-b95e-40dc0fcc46ac","CERVEZA AGUILA LIGTH LATA 269 ML","CERVEZA AGUILA LIGTH LATA 269 ML"
"bb6a5a33-0ab1-45ac-98da-a4b9bc78406d","ELECTROLIT SUERO REHIDRATANTE NARANJA-MANDARINA 625ML","ELECTROLIT SUERO REHIDRATANTE NARANJA-MANDARINA 625ML"
"f4a6f017-98c4-459b-991a-5a24a1e15d6d","DAMLA JABON NARANJA 90 GR","DAMLA JABON NARANJA 90 GR"
"a6ff3f55-8e42-48c7-936c-314bf2912a1e","COSMOPOLITAN DIVA 750 ML","COSMOPOLITAN DIVA 750 ML"
"99f1c484-e72c-40e7-80af-d0259fe6bc6b","DISARONNO 750ML ID:3003","DISARONNO 750ML ID:3003"
"4d4e05dc-5e57-4827-aa67-2a682a5cf785","CREMA DE WHISKY AMARULA SPIRIT 1LT","CREMA DE WHISKY AMARULA SPIRIT 1LT"
"cab5647e-ab82-4fa5-bbaa-2102542fb092","AUSTRALIAN GOLD BIOSINE COMPLEX (237 ML) COD. 3330","AUSTRALIAN GOLD BIOSINE COMPLEX (237 ML) COD. 3330"
"b2a1bab4-33b3-4eb7-a5c2-621e91168c89","FLOTADOR REDONDO ANIMAL INTEX","FLOTADOR REDONDO ANIMAL INTEX"
"4b54647b-bfff-485f-9ee9-1ea10bf212ef","COFAL FUERTE CREMA 60G","COFAL FUERTE CREMA 60G"
"e06d5ebb-b7e7-4003-b8f2-ba0cda25dae0","AQUAFLOW PLAY-INTEX","AQUAFLOW PLAY-INTEX"
"2478eeeb-2d0a-4881-bee1-18fb8fdc0104","DEPILADORES","DEPILADORES"
"ea8fb074-e5f6-4b9e-b138-a45b4c2d16d9","BARCELO IMPERIAL RON DOMINICANO 700 ML","BARCELO IMPERIAL RON DOMINICANO 700 ML"
"0c3b02e3-1d4b-4a3e-aaaa-7b76ffbe6c59","BACARDÍ MINI ID 8807","BACARDÍ MINI ID 8807"
"765a3a46-7325-41b3-a7c3-b7004be616eb","BISCOCHOS PIPE","BISCOCHOS PIPE"
"34642afc-184f-4fbe-9231-8ec323b39e45","DULCE DE GUAYABA 130G COD12663","DULCE DE GUAYABA 130G COD12663"
"42cfe5e3-700f-46e3-9bf6-66d641bfadd1","CREMA DESODORANTE ELIZABETH ARDEN CLASSIC FORMULA ORIGINAL 40GR","CREMA DESODORANTE ELIZABETH ARDEN CLASSIC FORMULA ORIGINAL 40GR"
"aee69a64-f10e-4ace-aa75-0f0794bd6d85","CHESTERFIELD GREEN REMIX 10UND.","CHESTERFIELD GREEN REMIX 10UND."
"8807d19a-0a15-4fbf-b81f-8f61c0ffb539","CANDYRIFIC HARIBO BEAR CANDY CASE 11.5G","CANDYRIFIC HARIBO BEAR CANDY CASE 11.5G"
"0382f7f3-f1fb-433b-9f76-4df66dda2bad","DONELLI 1915 LAMBRUSCO 750 ML","DONELLI 1915 LAMBRUSCO 750 ML"
"794a8863-5dc7-4cc8-bef2-7b7af2aa3014","CHOCOLATE KIT KAT 41.5GR","CHOCOLATE KIT KAT 41.5GR"
"e2615f7f-f00a-4056-b274-28fdea54bc62","DESODORANTE AVON WILD COUNTRY SPIRIT 50ML","DESODORANTE AVON WILD COUNTRY SPIRIT 50ML"
"c81e7361-3448-4dc4-a948-c3766a21dc2d","ARCOR BUTTER TOFFEES CARAMELOS BLANDOS CHOCOLATE","ARCOR BUTTER TOFFEES CARAMELOS BLANDOS CHOCOLATE"
"1983bd39-cb05-4793-bf63-f575bf4591f9","AUTAN FAMILY CARE CREMA REPELENTE DE INSECTOS 60 ML","AUTAN FAMILY CARE CREMA REPELENTE DE INSECTOS 60 ML"
"569f19f8-dbab-48ca-8138-e92df79791ef","CHOCO CHIPS","CHOCO CHIPS"
"29a566c1-07b2-46aa-bfef-a055efb08f09","ÁGUILA LIGHT 473CM ID:108","ÁGUILA LIGHT 473CM ID:108"
"eb7a4e3e-4229-4341-b245-b3f23c37912e","ANDINA DORADA LATA 310 ML","ANDINA DORADA LATA 310 ML"
"fb623183-92b9-45f5-b272-438893a054dc","EMOJI EGG 30G ID:12947","EMOJI EGG 30G ID:12947"
"4f7af0d1-9ed7-4ff2-ad53-683bf360035b","GAFAS HYDRO SWIM 11662","GAFAS HYDRO SWIM 11662"
"5d0ba3fd-c955-4f22-a2a1-032834f9b550","CHOCOLATE MILKY WAY BARRA DISPLAY 102.9G","CHOCOLATE MILKY WAY BARRA DISPLAY 102.9G"
"3a0076c4-fa77-4e5c-bc0a-0435e8f9e61a","CHAP STICK PALETA DE FRESA","CHAP STICK PALETA DE FRESA"
"59adc818-ac2c-4609-ab09-d43a50def8b4","CREMA DENTAL COLGATE TRIPLE ACCIÓN 22ML / CGT111464","CREMA DENTAL COLGATE TRIPLE ACCIÓN 22ML / CGT111464"
"a251004a-cff2-4974-a29e-76e0e8712cd1","DOÑA JIMENA ROSCOS DE ANÍS 110GR","DOÑA JIMENA ROSCOS DE ANÍS 110GR"
"fc7011e6-48e2-46c2-9594-21843e8e1d15","DR. LOOK ID : 12924","DR. LOOK ID : 12924"
"85ade407-2a12-44d9-83e8-b3cdfd978eff","EGO GEL EXTREME MÁX 80ML CD 11876","EGO GEL EXTREME MÁX 80ML CD 11876"
"a929d514-0634-4d54-bf1f-be9ba09edf9a","CANDY GAS PUMP 13G","CANDY GAS PUMP 13G"
"b577a7f6-62f9-4a44-a2e4-869b6d741e63","ABSOLUT VODKA 1L","ABSOLUT VODKA 1L"
"f19e8cef-f9de-4322-9355-bc378c3c74b5","BIVIEN INTIBON JABON INTIMO SALVIA Y CALENDULA 210GR","BIVIEN INTIBON JABON INTIMO SALVIA Y CALENDULA 210GR"
"e36176fa-9206-44de-bc41-7c185575195e","COINTREAU 700ML","COINTREAU 700ML"
"1b298d89-24d8-4fdf-bde7-b78366fae740","BRUT AFETER SHAVE","BRUT AFETER SHAVE"
"b2ae5d0f-6a0f-4949-916e-ec909adfd957","CUVEE BRUT","CUVEE BRUT"
"b70525cb-80c6-4b4f-879f-48eeb803cd22","COCA COLA SIN AZÚCAR 6019","COCA COLA SIN AZÚCAR 6019"
"00530112-d0a6-4235-a2ed-41ef96b1ecc9","BACTERION REPELENTE DE INSECTOS-KIDS 120G","BACTERION REPELENTE DE INSECTOS-KIDS 120G"
"a7e28e12-dd94-4ad7-bf96-6ffb0bf449aa","COPITOS COTONETES 75UND.","COPITOS COTONETES 75UND."
"ff59cb6e-572c-4d4b-9352-e2b4872c7de8","CASAMIGOS TEQUILA AÑEJO L1","CASAMIGOS TEQUILA AÑEJO L1"
"a685e28d-74f2-42ac-84d6-aa6a8c4ddcde","DRY SACK JERÉZ MÉDIUM 750ML. COD: 13222","DRY SACK JERÉZ MÉDIUM 750ML. COD: 13222"
"b08fa0f1-eb51-485e-ae91-67d7da9feeba","CERVEZA CARTA BLANCA LATA 350 ML","CERVEZA CARTA BLANCA LATA 350 ML"
"64db637a-3e66-42b3-aa65-9995994895ae","ACONDICIONADOR NUTRIBELA 15 REPARACION INTENSIVA 15 ML","ACONDICIONADOR NUTRIBELA 15 REPARACION INTENSIVA 15 ML"
"47cf65a0-aee9-4c5d-ae0f-5fd23b8ef12f","CARETA PRO DIVER SOLA","CARETA PRO DIVER SOLA"
"b8ed1960-931b-4b3a-b65d-650ee26d397e","DETODITO NATURAL 165GR - TAMAÑO FAMILIAR","DETODITO NATURAL 165GR - TAMAÑO FAMILIAR"
"04603693-f0b7-450d-a377-850de610dd7d","DESODORANTE ELIZABETH ARDEN CLASSIC 12G","DESODORANTE ELIZABETH ARDEN CLASSIC 12G"
"5f797d17-c0e3-4a08-a141-937db366fc75","CIROC PINEAPPLE 750ML COD: 6680","CIROC PINEAPPLE 750ML COD: 6680"
"2237c4d5-8259-4ab6-85eb-aff909fd3661","CHIVAS REGAL EXTRA 13 AÑOS","CHIVAS REGAL EXTRA 13 AÑOS"
"7a618b8c-a350-4215-bcd1-56f658f6a8a8","AGUA TÓNICA ARTESANAL MIL 976 PINK 207ML","AGUA TÓNICA ARTESANAL MIL 976 PINK 207ML"
"d628becb-9f3e-414a-a9e0-37b9efc1ba73","CHOCOLATE CRUJI JET 11G","CHOCOLATE CRUJI JET 11G"
"96b69d77-0715-4462-bbf0-04a9373efb59","DROPS","DROPS"
"073d59d7-6af7-4836-86b8-f3f39e76fb39","BALDE PASTEL PARA PLAYA 9 PIEZAS","BALDE PASTEL PARA PLAYA 9 PIEZAS"
"525987d1-b30a-41e6-8dba-ed2666bcbb11","BAILEYS ORIGINAL IRISH CREAM 200ML","BAILEYS ORIGINAL IRISH CREAM 200ML"
"4f031a89-7509-489a-89ea-871ad6b69c04","BRONCEADOR RECAMIER (TANGA SOLAR) INVISIBLE CONTINUOS SPRAY, SPF 6 CD 6819","BRONCEADOR RECAMIER (TANGA SOLAR) INVISIBLE CONTINUOS SPRAY, SPF 6 CD 6819"
"750bfa99-8202-4376-a4e2-6cefe70e8c25","CARETA SWIM","CARETA SWIM"
